VI_MFR_CD,VI_MFR_NM,EF_ID,EFS_NUM,EVF_ID,EVFS_NUM,DVSN_NM,CL_ABRV_NM,EVCS_CD,VC_DISPL_MSR,TRANS_CNFG_DSC_TXT,VC_DSN_ETW_MSR,VC_AXLE_RAT_MSR,TPF_DYNO_HP_MSR,TPF_DYN_TRK_A_MSR,TPF_DYN_TRK_B_MSR,TPF_DYN_TRK_C_MSR,TPF_EDYN_TRK_A_MSR,TPF_EDYN_TRK_B_MSR,TPF_EDYN_TRK_C_MSR,TST_PRC_CD,TST_PRC_DSC_TXT,VEH_FL_TYP_CD,VEH_FL_TYP_DSC_TXT,SA_CD,ESX_UL_MSR,EMSN_SHRT_NM,ERER_CRT_LVL_MSR,ESX_EMSN_STD_TXT,TIER_CD,ESX_MLT_DF_QTY,ESX_ADD_DF_QTY
20,Chrysler LLC,9CRXJ02.43P1,1,9CRXR0112PK0,1,JEEP,PATRIOT 4WD,102,2.40,M5 MANUAL FIVE-SPEED,3625,3.34,,35.23,0.4338,0.025780,18.0470,0.3241,0.024720,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,FA,50,NOX,0.02,0.05,B5,1,0
20,Chrysler LLC,9CRXJ02.4FR0,1,9CRXR0126FE0,1,DODGE,JOURNEY 2WD,102,2.40,L4 LOCK-UP/AUTOMATIC/4-SPEED,4000,2.69,16.20,38.25,0.5421,0.027340,14.65,-0.0620,0.031260,11,COLD CO,26,COLD CO REGULAR(Tier 2),CA,150,HC-NM-COLD,0.20,0.3,S2,1,0
20,Chrysler LLC,9CRXJ02.4FR0,1,9CRXR0126FE0,1,DODGE,JOURNEY 2WD,102,2.40,L4 LOCK-UP/AUTOMATIC/4-SPEED,4000,2.69,16.20,38.25,0.5421,0.027340,14.65,-0.0620,0.031260,11,COLD CO,26,COLD CO REGULAR(Tier 2),CA,50,CO-COLD,1.10,10.0,S2,1.13,0
20,Chrysler LLC,9CRXJ02.4FR0,1,9CRXR0126FE0,1,DODGE,JOURNEY 2WD,102,2.40,L4 LOCK-UP/AUTOMATIC/4-SPEED,4000,2.69,16.20,34.77,0.4928,0.024850,12.1320,0.0557,0.027260,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,150,CO,0.40,1.0,S2,1.41,0
20,Chrysler LLC,9CRXJ02.4FR0,1,9CRXR0126FE0,1,DODGE,JOURNEY 2WD,102,2.40,L4 LOCK-UP/AUTOMATIC/4-SPEED,4000,2.69,16.20,34.77,0.4928,0.024850,12.1320,0.0557,0.027260,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,150,NMOG,0.0080,0.010,S2,1,0
20,Chrysler LLC,9CRXJ02.4FR0,1,9CRXR0126FE0,1,DODGE,JOURNEY 2WD,102,2.40,L4 LOCK-UP/AUTOMATIC/4-SPEED,4000,2.69,16.20,34.77,0.4928,0.024850,12.1320,0.0557,0.027260,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,150,NOX,0,0.02,S2,1,0
20,Chrysler LLC,9CRXJ02.4FR0,1,9CRXR0126FE0,1,DODGE,JOURNEY 2WD,102,2.40,L4 LOCK-UP/AUTOMATIC/4-SPEED,4000,2.69,16.20,34.77,0.4928,0.024850,12.1320,0.0557,0.027260,90,US06,23,CARB Phase II Gasoline,CA,4,CO-US06,1.30,8.0,S2,1,
20,Chrysler LLC,9CRXJ02.4FR0,1,9CRXR0126FE0,1,DODGE,JOURNEY 2WD,102,2.40,L4 LOCK-UP/AUTOMATIC/4-SPEED,4000,2.69,16.20,34.77,0.4928,0.024850,12.1320,0.0557,0.027260,90,US06,23,CARB Phase II Gasoline,CA,4,HC-NM+NOX-US06,0.07,0.14,S2,1,
20,Chrysler LLC,9CRXJ02.4FR0,1,9CRXR0126FE0,1,DODGE,JOURNEY 2WD,102,2.40,L4 LOCK-UP/AUTOMATIC/4-SPEED,4000,2.69,16.20,34.77,0.4928,0.024850,12.1320,0.0557,0.027260,95,SC03,23,CARB Phase II Gasoline,CA,4,CO-SC03,1,2.7,S2,1,
20,Chrysler LLC,9CRXJ02.4FR0,1,9CRXR0126FE0,1,DODGE,JOURNEY 2WD,102,2.40,L4 LOCK-UP/AUTOMATIC/4-SPEED,4000,2.69,16.20,34.77,0.4928,0.024850,12.1320,0.0557,0.027260,95,SC03,23,CARB Phase II Gasoline,CA,4,HC-NM+NOX-SC03,0.01,0.20,S2,1,
20,Chrysler LLC,9CRXJ02.4FR0,1,9CRXR0126FE1,1,DODGE,JOURNEY 2WD,102,2.40,L4 LOCK-UP/AUTOMATIC/4-SPEED,4000,2.69,16.20,38.25,0.5421,0.027340,14.65,-0.0620,0.031260,11,COLD CO,26,COLD CO REGULAR(Tier 2),CA,150,HC-NM-COLD,0.20,0.3,S2,1,0
20,Chrysler LLC,9CRXJ02.4FR0,1,9CRXR0126FE1,1,DODGE,JOURNEY 2WD,102,2.40,L4 LOCK-UP/AUTOMATIC/4-SPEED,4000,2.69,16.20,38.25,0.5421,0.027340,14.65,-0.0620,0.031260,11,COLD CO,26,COLD CO REGULAR(Tier 2),CA,50,CO-COLD,1.10,10.0,S2,1.13,0
20,Chrysler LLC,9CRXJ02.4FR0,1,9CRXR0126FE1,1,DODGE,JOURNEY 2WD,102,2.40,L4 LOCK-UP/AUTOMATIC/4-SPEED,4000,2.69,16.20,34.77,0.4928,0.024850,12.1320,0.0557,0.027260,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,150,CO,0.40,1.0,S2,1.41,0
20,Chrysler LLC,9CRXJ02.4FR0,1,9CRXR0126FE1,1,DODGE,JOURNEY 2WD,102,2.40,L4 LOCK-UP/AUTOMATIC/4-SPEED,4000,2.69,16.20,34.77,0.4928,0.024850,12.1320,0.0557,0.027260,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,150,NMOG,0.0080,0.010,S2,1,0
20,Chrysler LLC,9CRXJ02.4FR0,1,9CRXR0126FE1,1,DODGE,JOURNEY 2WD,102,2.40,L4 LOCK-UP/AUTOMATIC/4-SPEED,4000,2.69,16.20,34.77,0.4928,0.024850,12.1320,0.0557,0.027260,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,150,NOX,0,0.02,S2,1,0
20,Chrysler LLC,9CRXJ02.4FR0,1,9CRXR0126FE1,1,DODGE,JOURNEY 2WD,102,2.40,L4 LOCK-UP/AUTOMATIC/4-SPEED,4000,2.69,16.20,34.77,0.4928,0.024850,12.1320,0.0557,0.027260,90,US06,23,CARB Phase II Gasoline,CA,4,CO-US06,1.30,8.0,S2,1,
20,Chrysler LLC,9CRXJ02.4FR0,1,9CRXR0126FE1,1,DODGE,JOURNEY 2WD,102,2.40,L4 LOCK-UP/AUTOMATIC/4-SPEED,4000,2.69,16.20,34.77,0.4928,0.024850,12.1320,0.0557,0.027260,90,US06,23,CARB Phase II Gasoline,CA,4,HC-NM+NOX-US06,0.07,0.14,S2,1,
20,Chrysler LLC,9CRXJ02.4FR0,1,9CRXR0126FE1,1,DODGE,JOURNEY 2WD,102,2.40,L4 LOCK-UP/AUTOMATIC/4-SPEED,4000,2.69,16.20,34.77,0.4928,0.024850,12.1320,0.0557,0.027260,95,SC03,23,CARB Phase II Gasoline,CA,4,CO-SC03,1,2.7,S2,1,
20,Chrysler LLC,9CRXJ02.4FR0,1,9CRXR0126FE1,1,DODGE,JOURNEY 2WD,102,2.40,L4 LOCK-UP/AUTOMATIC/4-SPEED,4000,2.69,16.20,34.77,0.4928,0.024850,12.1320,0.0557,0.027260,95,SC03,23,CARB Phase II Gasoline,CA,4,HC-NM+NOX-SC03,0.01,0.20,S2,1,
20,Chrysler LLC,9CRXJ02.4UP0,1,9CRXR0112PK0,1,JEEP,COMPASS 2WD,102,2.40,AV AUTOMATIC VARIABLE GEAR RATIOS,3500,2.41,18.10,56.5290,0.332970,0.030770,2.08,0.9247,0.022670,11,COLD CO,26,COLD CO REGULAR(Tier 2),CA,120,HC-NM-COLD,0.30,0.3,B4,1,0
20,Chrysler LLC,9CRXJ02.4UP0,1,9CRXR0112PK0,1,JEEP,COMPASS 2WD,102,2.40,AV AUTOMATIC VARIABLE GEAR RATIOS,3500,2.41,18.10,56.5290,0.332970,0.030770,2.08,0.9247,0.022670,11,COLD CO,26,COLD CO REGULAR(Tier 2),CA,50,CO-COLD,2.50,10.0,B4,1.13,0
20,Chrysler LLC,9CRXJ02.4UP0,1,9CRXR0112PK0,1,JEEP,COMPASS 2WD,102,2.40,AV AUTOMATIC VARIABLE GEAR RATIOS,3500,2.41,18.10,56.5290,0.332970,0.030770,2.08,0.9247,0.022670,11,COLD CO,26,COLD CO REGULAR(Tier 2),FA,120,HC-NM-COLD,0.30,0.3,B4,1,0
20,Chrysler LLC,9CRXJ02.4UP0,1,9CRXR0112PK0,1,JEEP,COMPASS 2WD,102,2.40,AV AUTOMATIC VARIABLE GEAR RATIOS,3500,2.41,18.10,56.5290,0.332970,0.030770,2.08,0.9247,0.022670,11,COLD CO,26,COLD CO REGULAR(Tier 2),FA,50,CO-COLD,2.50,10.0,B4,1.13,0
20,Chrysler LLC,9CRXJ02.4UP0,1,9CRXR0112PK0,1,JEEP,COMPASS 2WD,102,2.40,AV AUTOMATIC VARIABLE GEAR RATIOS,3500,2.41,18.10,51.39,0.3027,0.027970,-1.34,1.1602,0.017570,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,CA,120,CO,1.40,2.1,B4,1.33,0
20,Chrysler LLC,9CRXJ02.4UP0,1,9CRXR0112PK0,1,JEEP,COMPASS 2WD,102,2.40,AV AUTOMATIC VARIABLE GEAR RATIOS,3500,2.41,18.10,51.39,0.3027,0.027970,-1.34,1.1602,0.017570,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,CA,120,HC-NM+NOX-COMP,0.04,0.63,B4,1,
20,Chrysler LLC,9CRXJ02.4UP0,1,9CRXR0112PK0,1,JEEP,COMPASS 2WD,102,2.40,AV AUTOMATIC VARIABLE GEAR RATIOS,3500,2.41,18.10,51.39,0.3027,0.027970,-1.34,1.1602,0.017570,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,CA,120,NMOG,0.04,0.070,B4,1,0
20,Chrysler LLC,9CRXJ02.4UP0,1,9CRXR0112PK0,1,JEEP,COMPASS 2WD,102,2.40,AV AUTOMATIC VARIABLE GEAR RATIOS,3500,2.41,18.10,51.39,0.3027,0.027970,-1.34,1.1602,0.017570,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,CA,120,NOX,0.02,0.04,B4,1,0
20,Chrysler LLC,9CRXJ02.4UP0,1,9CRXR0112PK0,1,JEEP,COMPASS 2WD,102,2.40,AV AUTOMATIC VARIABLE GEAR RATIOS,3500,2.41,18.10,51.39,0.3027,0.027970,-1.34,1.1602,0.017570,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,120,CO,1.40,2.1,B4,1.33,0
20,Chrysler LLC,9CRXJ02.4UP0,1,9CRXR0112PK0,1,JEEP,COMPASS 2WD,102,2.40,AV AUTOMATIC VARIABLE GEAR RATIOS,3500,2.41,18.10,51.39,0.3027,0.027970,-1.34,1.1602,0.017570,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,120,HC-NM+NOX-COMP,0.04,0.63,B4,1,
20,Chrysler LLC,9CRXJ02.4UP0,1,9CRXR0112PK0,1,JEEP,COMPASS 2WD,102,2.40,AV AUTOMATIC VARIABLE GEAR RATIOS,3500,2.41,18.10,51.39,0.3027,0.027970,-1.34,1.1602,0.017570,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,120,NMOG,0.04,0.070,B4,1,0
20,Chrysler LLC,9CRXJ02.4UP0,1,9CRXR0112PK0,1,JEEP,COMPASS 2WD,102,2.40,AV AUTOMATIC VARIABLE GEAR RATIOS,3500,2.41,18.10,51.39,0.3027,0.027970,-1.34,1.1602,0.017570,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,120,NOX,0.02,0.04,B4,1,0
20,Chrysler LLC,9CRXJ02.4UP0,1,9CRXR0112PK0,1,JEEP,COMPASS 2WD,102,2.40,AV AUTOMATIC VARIABLE GEAR RATIOS,3500,2.41,18.10,51.39,0.3027,0.027970,-1.34,1.1602,0.017570,90,US06,61,TIER 2 UNLEADED,CA,120,CO-US06,4.10,11.1,B4,1.33,
20,Chrysler LLC,9CRXJ02.4UP0,1,9CRXR0112PK0,1,JEEP,COMPASS 2WD,102,2.40,AV AUTOMATIC VARIABLE GEAR RATIOS,3500,2.41,18.10,51.39,0.3027,0.027970,-1.34,1.1602,0.017570,90,US06,61,TIER 2 UNLEADED,CA,4,CO-US06,3.10,8.0,B4,1,
20,Chrysler LLC,9CRXJ02.4UP0,1,9CRXR0112PK0,1,JEEP,COMPASS 2WD,102,2.40,AV AUTOMATIC VARIABLE GEAR RATIOS,3500,2.41,18.10,51.39,0.3027,0.027970,-1.34,1.1602,0.017570,90,US06,61,TIER 2 UNLEADED,CA,4,HC-NM+NOX-US06,0.01,0.14,B4,1,
20,Chrysler LLC,9CRXJ02.4UP0,1,9CRXR0112PK0,1,JEEP,COMPASS 2WD,102,2.40,AV AUTOMATIC VARIABLE GEAR RATIOS,3500,2.41,18.10,51.39,0.3027,0.027970,-1.34,1.1602,0.017570,90,US06,61,TIER 2 UNLEADED,FA,120,CO-US06,4.10,11.1,B4,1.33,
20,Chrysler LLC,9CRXJ02.4UP0,1,9CRXR0112PK0,1,JEEP,COMPASS 2WD,102,2.40,AV AUTOMATIC VARIABLE GEAR RATIOS,3500,2.41,18.10,51.39,0.3027,0.027970,-1.34,1.1602,0.017570,90,US06,61,TIER 2 UNLEADED,FA,4,CO-US06,3.10,8.0,B4,1,
20,Chrysler LLC,9CRXJ02.4UP0,1,9CRXR0112PK0,1,JEEP,COMPASS 2WD,102,2.40,AV AUTOMATIC VARIABLE GEAR RATIOS,3500,2.41,18.10,51.39,0.3027,0.027970,-1.34,1.1602,0.017570,90,US06,61,TIER 2 UNLEADED,FA,4,HC-NM+NOX-US06,0.01,0.14,B4,1,
20,Chrysler LLC,9CRXJ02.4UP0,1,9CRXR0112PK0,1,JEEP,COMPASS 2WD,102,2.40,AV AUTOMATIC VARIABLE GEAR RATIOS,3500,2.41,18.10,51.39,0.3027,0.027970,-1.34,1.1602,0.017570,95,SC03,61,TIER 2 UNLEADED,CA,120,CO-SC03,2.60,3.7,B4,1.33,
20,Chrysler LLC,9CRXJ02.4UP0,1,9CRXR0112PK0,1,JEEP,COMPASS 2WD,102,2.40,AV AUTOMATIC VARIABLE GEAR RATIOS,3500,2.41,18.10,51.39,0.3027,0.027970,-1.34,1.1602,0.017570,95,SC03,61,TIER 2 UNLEADED,CA,4,CO-SC03,2,2.7,B4,1,
20,Chrysler LLC,9CRXJ02.4UP0,1,9CRXR0112PK0,1,JEEP,COMPASS 2WD,102,2.40,AV AUTOMATIC VARIABLE GEAR RATIOS,3500,2.41,18.10,51.39,0.3027,0.027970,-1.34,1.1602,0.017570,95,SC03,61,TIER 2 UNLEADED,CA,4,HC-NM+NOX-SC03,0.04,0.20,B4,1,
20,Chrysler LLC,9CRXJ02.4UP0,1,9CRXR0112PK0,1,JEEP,COMPASS 2WD,102,2.40,AV AUTOMATIC VARIABLE GEAR RATIOS,3500,2.41,18.10,51.39,0.3027,0.027970,-1.34,1.1602,0.017570,95,SC03,61,TIER 2 UNLEADED,FA,120,CO-SC03,2.60,3.7,B4,1.33,
20,Chrysler LLC,9CRXJ02.4UP0,1,9CRXR0112PK0,1,JEEP,COMPASS 2WD,102,2.40,AV AUTOMATIC VARIABLE GEAR RATIOS,3500,2.41,18.10,51.39,0.3027,0.027970,-1.34,1.1602,0.017570,95,SC03,61,TIER 2 UNLEADED,FA,4,CO-SC03,2,2.7,B4,1,
20,Chrysler LLC,9CRXJ02.4UP0,1,9CRXR0112PK0,1,JEEP,COMPASS 2WD,102,2.40,AV AUTOMATIC VARIABLE GEAR RATIOS,3500,2.41,18.10,51.39,0.3027,0.027970,-1.34,1.1602,0.017570,95,SC03,61,TIER 2 UNLEADED,FA,4,HC-NM+NOX-SC03,0.04,0.20,B4,1,
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM0,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,50,0.6812,0.028310,18.30,0.1512,0.030930,11,COLD CO,26,COLD CO REGULAR(Tier 2),CA,50,CO-COLD,2.80,10.0,U2,1.13,0
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM0,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,120,CO,1.50,2.1,U2,1.33,0
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM0,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,120,HCHO,0,0.011,U2,1,0
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM0,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,120,NMOG,0.0240,0.055,U2,1,0
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM0,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,120,NOX,0.02,0.07,U2,1,0
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM0,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,50,CO,1.30,1.7,U2,1.13,0
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM0,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,50,HCHO,0,0.008,U2,1,0
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM0,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,50,NMOG,0.0240,0.040,U2,1,0
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM0,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,50,NOX,0.02,0.05,U2,1,0
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM0,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,90,US06,23,CARB Phase II Gasoline,CA,4,CO-US06,2.40,8.0,U2,1,
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM0,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,90,US06,23,CARB Phase II Gasoline,CA,4,HC-NM+NOX-US06,0.01,0.14,U2,1,
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM0,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,95,SC03,23,CARB Phase II Gasoline,CA,4,CO-SC03,1,2.7,U2,1,
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM0,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,95,SC03,23,CARB Phase II Gasoline,CA,4,HC-NM+NOX-SC03,0.02,0.20,U2,1,
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM1,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,50,0.6812,0.028310,18.30,0.1512,0.030930,11,COLD CO,26,COLD CO REGULAR(Tier 2),CA,50,CO-COLD,2.80,10.0,U2,1.13,0
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM1,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,120,CO,1.50,2.1,U2,1.33,0
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM1,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,120,HCHO,0,0.011,U2,1,0
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM1,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,120,NMOG,0.0240,0.055,U2,1,0
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM1,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,120,NOX,0.02,0.07,U2,1,0
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM1,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,50,CO,1.30,1.7,U2,1.13,0
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM1,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,50,HCHO,0,0.008,U2,1,0
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM1,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,50,NMOG,0.0240,0.040,U2,1,0
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM1,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,50,NOX,0.02,0.05,U2,1,0
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM1,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,90,US06,23,CARB Phase II Gasoline,CA,4,CO-US06,2.40,8.0,U2,1,
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM1,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,90,US06,23,CARB Phase II Gasoline,CA,4,HC-NM+NOX-US06,0.01,0.14,U2,1,
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM1,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,95,SC03,23,CARB Phase II Gasoline,CA,4,CO-SC03,1,2.7,U2,1,
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0130PM1,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,95,SC03,23,CARB Phase II Gasoline,CA,4,HC-NM+NOX-SC03,0.02,0.20,U2,1,
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0150PM1,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,50,0.6812,0.028310,18.30,0.1512,0.030930,11,COLD CO,26,COLD CO REGULAR(Tier 2),CA,50,CO-COLD,2.80,10.0,U2,1.13,0
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0150PM1,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,120,CO,1.50,2.1,U2,1.33,0
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0150PM1,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,120,HCHO,0,0.011,U2,1,0
20,Chrysler LLC,9CRXJ04.0CR0,1,9CRXR0150PM1,1,CHRYSLER,PACIFICA AWD,102,4,L6 LOCK-UP/AUTOMATIC/6-SPEED,5000,2.24,,45.45,0.6193,0.025740,22.3460,0.2721,0.027070,35,CA FUEL 3 DAY EXH (BUTANE LOAD),23,CARB Phase II Gasoline,CA,120,NMOG,0.0240,0.055,U2,1,0
